link,text,user,date,is-retweet,external-link,quoted-post,stats,pictures,videos,gifs
https://twitter.com/sokeijarhead/status/384829822637056000#m,UN Climate Change Report Ignores 15-Year 'Pause' in Warming - Conservative Byte conservativebyte.com/2013/09…,"{'name': 'John Oliver', 'username': '@sokeijarhead', 'profile_id': '1944126138', 'avatar': 'https://pbs.twimg.com/profile_images/1944126138/314376_219593351428335_100001330154588_540537_654135481_n_bigger.jpg'}","Sep 30, 2013 · 11:59 PM UTC",False,,{},"{'comments': 0, 'retweets': 1, 'quotes': 0, 'likes': 0}",[],[],[]
https://twitter.com/Les_Bush_Poet/status/384829809366683648#m,"IPCC Still Really, Really Sure We're Causing Climate Change fb.me/27kEry70W","{'name': 'Les Bush', 'username': '@Les_Bush_Poet', 'profile_id': '569249691171168256', 'avatar': 'https://pbs.twimg.com/profile_images/569249691171168256/TPWI8F2e_bigger.jpeg'}","Sep 30, 2013 · 11:59 PM UTC",False,,{},"{'comments': 0, 'retweets': 0, 'quotes': 0, 'likes': 0}",[],[],[]
https://twitter.com/daphnewysham/status/384829794031919104#m,Good piece on our work ahead: Climate Change Movement Shifts to Convey Urgency truth-out.org/news/item/1892…,"{'name': 'Daphne Wysham', 'username': '@daphnewysham', 'profile_id': '1730000414735826944', 'avatar': 'https://pbs.twimg.com/profile_images/1730000414735826944/-lvcfIga_bigger.jpg'}","Sep 30, 2013 · 11:59 PM UTC",False,,{},"{'comments': 0, 'retweets': 0, 'quotes': 0, 'likes': 0}",[],[],[]
https://twitter.com/Comedyonedge/status/384829704630702080#m,Tony Abbott says he'll believe in climate change when he sees the big boys doing it. - The prime minister... tmblr.co/ZlmoAswSsm_y,"{'name': 'ComedyonEdge', 'username': '@Comedyonedge', 'profile_id': '1597833867435511808', 'avatar': 'https://pbs.twimg.com/profile_images/1597833867435511808/JnmaOVi3_bigger.jpg'}","Sep 30, 2013 · 11:58 PM UTC",False,,{},"{'comments': 0, 'retweets': 0, 'quotes': 0, 'likes': 0}",[],[],[]
https://twitter.com/CarloTrozzi/status/384829700704460800#m,Pubblicato IPCC Climate Change 2013: The Physical Science Basis ipcc.ch/report/ar5/wg1/#.Uko…,"{'name': 'Carlo Trozzi', 'username': '@CarloTrozzi', 'profile_id': '1802137328', 'avatar': 'https://pbs.twimg.com/profile_images/1802137328/Carlo_bigger.jpg'}","Sep 30, 2013 · 11:58 PM UTC",False,,{},"{'comments': 0, 'retweets': 0, 'quotes': 0, 'likes': 0}",[],[],[]
https://twitter.com/alangnixon/status/384829698502455297#m,#Climate Change: See the Dramatic New #Data for Yourself [Slide Show]: Scientific American scientificamerican.com/artic… via @sciam,"{'name': 'Alan Nixon', 'username': '@alangnixon', 'profile_id': '1686264925289910272', 'avatar': 'https://pbs.twimg.com/profile_images/1686264925289910272/JrMFsWxR_bigger.jpg'}","Sep 30, 2013 · 11:58 PM UTC",False,,{},"{'comments': 0, 'retweets': 0, 'quotes': 0, 'likes': 0}",[],[],[]
https://twitter.com/stopprintn/status/384829678067781633#m,"If you don't like climate change, I recommend living on the moon. But, then again you all ready do. I digress! #Climate #UniteBlue","{'name': 'loose_cannon', 'username': '@stopprintn', 'profile_id': '467469657801109504', 'avatar': 'https://pbs.twimg.com/profile_images/467469657801109504/dRp8Pgl1_bigger.png'}","Sep 30, 2013 · 11:58 PM UTC",False,,{},"{'comments': 0, 'retweets': 0, 'quotes': 0, 'likes': 0}",[],[],[]
https://twitter.com/MirandaVirabeth/status/384829560660828161#m,"Ok, who wants to write a paper about climate change for me?","{'name': 'miranda 🌱', 'username': '@MirandaVirabeth', 'profile_id': '1410736116727177218', 'avatar': 'https://pbs.twimg.com/profile_images/1410736116727177218/VzoBytkl_bigger.jpg'}","Sep 30, 2013 · 11:58 PM UTC",False,,{},"{'comments': 0, 'retweets': 0, 'quotes': 0, 'likes': 0}",[],[],[]
https://twitter.com/COP19CMP9Warsaw/status/384829456151347200#m,Climate change will be felt strongly in countries like Canada: fw.to/wy5pC1b,"{'name': 'COP19/CMP9 Official', 'username': '@COP19CMP9Warsaw', 'profile_id': '378800000010363405', 'avatar': 'https://pbs.twimg.com/profile_images/378800000010363405/5f65da6540f23d1e3b80c50c32e21995_bigger.jpeg'}","Sep 30, 2013 · 11:57 PM UTC",False,,{},"{'comments': 0, 'retweets': 3, 'quotes': 0, 'likes': 0}",[],[],[]
https://twitter.com/NRDC_India/status/384829136247611392#m,New @NRDC blog: #IPCC report sends urgent climate message to leaders in #India and America bit.ly/18HyFXS #climatechange,"{'name': 'NRDC India', 'username': '@NRDC_India', 'profile_id': '1621166045741588482', 'avatar': 'https://pbs.twimg.com/profile_images/1621166045741588482/YOKxmJPt_bigger.png'}","Sep 30, 2013 · 11:56 PM UTC",False,,{},"{'comments': 0, 'retweets': 0, 'quotes': 0, 'likes': 0}",[],[],[]
